Sep = ,
"Delimiter = ,"
AethLabs
Device ID = AE51-S2-358-1012
Application version = 2.2.4.0
Flow = 99 ml/min
Timebase = 1 s
Start date = 2019/09/16
Start time = 09:57:00
Original date format = yyyy/MM/dd
Original time format = hh:mm:ss
Flow units = ml/min
PCB temp units = deg C
Battery units = %
BC units = ng/m^3

Date,Time,Ref,Sen,ATN,Flow,PCB temp,Status,Battery,BC
2019/09/16,09:58:35,883513,917821,"-3.810",99,28,0,82,7359
2019/09/16,09:58:36,883443,917752,"-3.810",99,28,0,82,-1395
2019/09/16,09:58:37,883434,917729,"-3.809",99,28,0,82,5120
2019/09/16,09:58:38,883428,917715,"-3.808",99,28,0,82,2913
2019/09/16,09:58:39,883428,917704,"-3.807",100,28,0,82,4085
2019/09/16,09:58:40,883471,917730,"-3.804",99,28,0,82,7002
2019/09/16,09:58:41,883449,917690,"-3.803",99,28,0,82,6432
2019/09/16,09:58:42,883512,917739,"-3.801",99,28,0,82,6167
2019/09/16,09:58:43,883475,917686,"-3.799",99,28,0,82,5464
2019/09/16,09:58:44,883516,917707,"-3.797",99,28,0,82,8098
2019/09/16,09:58:45,883479,917646,"-3.794",99,28,0,82,8466
2019/09/16,09:58:46,883451,917601,"-3.793",99,28,0,82,5971
2019/09/16,09:58:47,883469,917610,"-3.792",99,28,0,82,3637
2019/09/16,09:58:48,883478,917599,"-3.789",99,28,0,82,7634
2019/09/16,09:58:49,883485,917595,"-3.788",99,28,0,82,4228
2019/09/16,09:58:50,883505,917596,"-3.786",99,28,0,82,7418
2019/09/16,09:58:51,883376,917451,"-3.785",99,28,0,82,4136
2019/09/16,09:58:52,883372,917432,"-3.783",99,28,0,82,5570
2019/09/16,09:58:53,883337,917382,"-3.782",99,28,0,82,5122
2019/09/16,09:58:54,883332,917351,"-3.779",99,28,0,82,9684
2019/09/16,09:58:55,883430,917436,"-3.777",99,28,0,82,6294
2019/09/16,09:58:56,883406,917394,"-3.775",99,28,0,82,6408
2019/09/16,09:58:57,883419,917404,"-3.775",99,28,0,82,1313
2019/09/16,09:58:58,883415,917373,"-3.772",99,28,0,82,10074
2019/09/16,09:58:59,883440,917379,"-3.770",99,28,0,82,7490
2019/09/16,09:59:00,883445,917373,"-3.769",99,28,0,82,4200
2019/09/16,09:59:01,883429,917327,"-3.765",99,28,0,82,11027
2019/09/16,09:59:02,883408,917287,"-3.763",99,28,0,82,6828
2019/09/16,09:59:03,883506,917378,"-3.762",99,28,0,82,4037
2019/09/16,09:59:04,883422,917285,"-3.762",99,28,0,82,2169
2019/09/16,09:59:05,883422,917250,"-3.758",99,28,0,82,13135
2019/09/16,09:59:06,883455,917268,"-3.756",99,28,0,82,6104
2019/09/16,09:59:07,883413,917206,"-3.754",99,28,0,82,6903
2019/09/16,09:59:08,883454,917238,"-3.753",99,28,0,82,3966
2019/09/16,09:59:09,883366,917128,"-3.751",99,28,0,82,6994
2019/09/16,09:59:10,883275,917026,"-3.750",99,28,0,82,2824
2019/09/16,09:59:11,883427,917166,"-3.748",99,28,0,82,6684
2019/09/16,09:59:12,883379,917108,"-3.747",99,28,0,82,3065
2019/09/16,09:59:13,883260,916972,"-3.746",99,28,0,82,4676
2019/09/16,09:59:14,883235,916932,"-3.744",99,28,0,82,5273
2019/09/16,09:59:15,883331,917016,"-3.742",99,28,0,82,5880
2019/09/16,09:59:16,883309,916977,"-3.741",99,28,0,82,6067
2019/09/16,09:59:17,883250,916899,"-3.739",99,28,0,82,6289
2019/09/16,09:59:18,883315,916952,"-3.737",99,28,0,82,5435
2019/09/16,09:59:19,883291,916905,"-3.735",99,28,0,82,8292
2019/09/16,09:59:20,883285,916887,"-3.734",99,28,0,82,4420
2019/09/16,09:59:21,883322,916918,"-3.733",99,28,0,82,2781
2019/09/16,09:59:22,883338,916909,"-3.730",99,28,0,82,9614
2019/09/16,09:59:23,883277,916835,"-3.729",99,28,0,82,4011
2019/09/16,09:59:24,883323,916862,"-3.727",99,28,0,82,7790
2019/09/16,09:59:25,883300,916820,"-3.725",99,28,0,82,6806
2019/09/16,09:59:26,883374,916876,"-3.722",99,28,0,82,7812
2019/09/16,09:59:27,883265,916742,"-3.720",99,28,0,82,7835
2019/09/16,09:59:28,883327,916780,"-3.717",99,28,0,82,9894
2019/09/16,09:59:29,883235,916649,"-3.713",99,28,0,82,13338
2019/09/16,09:59:30,883249,916639,"-3.711",99,28,0,82,9212
2019/09/16,09:59:31,883257,916630,"-3.709",99,28,0,82,6498
2019/09/16,09:59:32,883210,916555,"-3.706",99,28,0,82,9849
2019/09/16,09:59:33,883227,916560,"-3.705",99,28,0,82,4748
2019/09/16,09:59:34,883200,916519,"-3.703",99,28,0,82,4876
2019/09/16,09:59:35,883223,916506,"-3.699",99,28,0,82,13847
2019/09/16,09:59:36,883184,916454,"-3.698",99,28,0,82,4331
2019/09/16,09:59:37,883172,916422,"-3.696",99,28,0,82,7343
2019/09/16,09:59:38,883285,916512,"-3.693",99,28,0,82,10237
2019/09/16,09:59:39,883211,916425,"-3.692",99,28,0,82,3838
2019/09/16,09:59:40,883300,916510,"-3.691",99,28,0,82,2760
2019/09/16,09:59:41,883310,916502,"-3.689",99,28,0,82,6902
2019/09/16,09:59:42,883248,916420,"-3.687",99,28,0,82,6638
2019/09/16,09:59:43,883212,916365,"-3.685",99,28,0,82,6630
2019/09/16,09:59:44,883202,916340,"-3.683",99,28,0,82,5494
2019/09/16,09:59:45,883320,916444,"-3.681",99,28,0,82,6922
2019/09/16,09:59:46,883324,916434,"-3.680",99,28,0,82,5315
2019/09/16,09:59:47,883364,916453,"-3.677",99,28,0,82,8451
2019/09/16,09:59:48,883279,916348,"-3.676",99,28,0,82,6317
2019/09/16,09:59:49,883222,916275,"-3.674",99,28,0,82,5209
2019/09/16,09:59:50,883243,916286,"-3.673",99,28,0,82,4052
2019/09/16,09:59:51,883257,916282,"-3.671",99,28,0,82,6959
2019/09/16,09:59:52,883281,916286,"-3.669",99,28,0,82,7851
2019/09/16,09:59:53,883278,916267,"-3.667",99,28,0,82,5969
2019/09/16,09:59:54,883211,916184,"-3.665",99,28,0,82,5072
2019/09/16,09:59:55,883266,916229,"-3.664",99,28,0,82,4529
2019/09/16,09:59:56,883205,916167,"-3.664",99,28,0,82,-480
2019/09/16,09:59:57,883247,916207,"-3.664",99,28,0,82,1340
2019/09/16,09:59:58,883281,916231,"-3.663",99,28,0,82,4234
2019/09/16,09:59:59,883274,916216,"-3.662",99,28,0,82,2908
2019/09/16,10:00:00,883349,916288,"-3.661",99,28,0,82,2178
2019/09/16,10:00:01,883268,916198,"-3.660",99,28,0,82,2247
2019/09/16,10:00:02,883289,916209,"-3.659",99,28,0,82,4051
2019/09/16,10:00:03,883257,916171,"-3.659",99,28,0,82,1806
2019/09/16,10:00:04,883294,916195,"-3.657",99,28,0,82,5403
2019/09/16,10:00:05,883234,916137,"-3.658",99,28,0,82,-1591
2019/09/16,10:00:06,883252,916148,"-3.657",99,28,0,82,2882
2019/09/16,10:00:07,883264,916148,"-3.655",99,28,0,82,4677
2019/09/16,10:00:08,883289,916166,"-3.655",99,28,0,82,2980
2019/09/16,10:00:09,883312,916183,"-3.654",99,28,0,82,2576
2019/09/16,10:00:10,883267,916132,"-3.653",99,28,0,82,1625
2019/09/16,10:00:11,883229,916076,"-3.651",99,28,0,82,6233
2019/09/16,10:00:12,883241,916072,"-3.650",99,28,0,82,6180
2019/09/16,10:00:13,883248,916078,"-3.650",99,28,0,82,474
2019/09/16,10:00:14,883205,916024,"-3.649",99,28,0,82,3533
2019/09/16,10:00:15,883252,916066,"-3.648",99,28,0,82,2535
2019/09/16,10:00:16,883222,916025,"-3.647",99,28,0,82,3715
2019/09/16,10:00:17,883189,915977,"-3.645",99,28,0,82,5177
2019/09/16,10:00:18,883251,916033,"-3.644",99,28,0,82,3120
2019/09/16,10:00:19,883234,916007,"-3.643",99,28,0,82,3145
2019/09/16,10:00:20,883163,915922,"-3.642",99,28,0,82,4272
2019/09/16,10:00:21,883205,915963,"-3.642",99,28,0,82,961
2019/09/16,10:00:22,883151,915898,"-3.641",99,28,0,82,3382
2019/09/16,10:00:23,883200,915953,"-3.641",99,28,0,82,-1572
2019/09/16,10:00:24,883238,915974,"-3.639",99,28,0,82,6919
2019/09/16,10:00:25,883191,915920,"-3.639",99,28,0,82,1976
2019/09/16,10:00:26,883212,915914,"-3.636",99,28,0,82,10440
2019/09/16,10:00:27,883138,915856,"-3.638",99,28,0,82,-7044
2019/09/16,10:00:28,883155,915871,"-3.637",99,28,0,82,988
2019/09/16,10:00:29,883137,915829,"-3.635",99,28,0,82,8770
2019/09/16,10:00:30,883217,915912,"-3.635",99,28,0,82,-14
2019/09/16,10:00:31,883256,915954,"-3.635",99,28,0,82,-585
2019/09/16,10:00:32,883202,915892,"-3.634",99,28,0,82,2255
2019/09/16,10:00:33,883190,915867,"-3.633",100,28,0,82,4672
2019/09/16,10:00:34,883255,915917,"-3.631",99,28,0,82,6541
2019/09/16,10:00:35,883287,915953,"-3.631",99,28,0,82,-1059
2019/09/16,10:00:36,883205,915860,"-3.631",99,28,0,82,2995
2019/09/16,10:00:37,883128,915775,"-3.630",99,28,0,82,1937
2019/09/16,10:00:38,883158,915799,"-3.629",99,28,0,82,2672
2019/09/16,10:00:39,883135,915766,"-3.628",99,28,0,82,3440
2019/09/16,10:00:40,883160,915789,"-3.628",99,28,0,82,1099
2019/09/16,10:00:41,883150,915765,"-3.626",99,28,0,82,5124
2019/09/16,10:00:42,883105,915707,"-3.625",99,28,0,82,4262
2019/09/16,10:00:43,883133,915721,"-3.624",99,28,0,82,5651
2019/09/16,10:00:44,883160,915741,"-3.623",99,28,0,82,3006
2019/09/16,10:00:45,883118,915681,"-3.621",99,28,0,82,6184
2019/09/16,10:00:46,883182,915740,"-3.620",99,28,0,82,2767
2019/09/16,10:00:47,883128,915668,"-3.618",99,28,0,82,6019
2019/09/16,10:00:48,883107,915621,"-3.616",99,28,0,82,9484
2019/09/16,10:00:49,883156,915657,"-3.614",99,28,0,82,5566
2019/09/16,10:00:50,883213,915704,"-3.613",99,28,0,82,4548
2019/09/16,10:00:51,883116,915594,"-3.612",99,28,0,82,3546
2019/09/16,10:00:52,883082,915534,"-3.609",99,28,0,82,9306
2019/09/16,10:00:53,883082,915520,"-3.607",99,28,0,82,5264
2019/09/16,10:00:54,883199,915619,"-3.605",99,28,0,82,8383
2019/09/16,10:00:55,883174,915579,"-3.603",99,28,0,82,5295
2019/09/16,10:00:56,883107,915495,"-3.602",99,28,0,82,5468
2019/09/16,10:00:57,883134,915522,"-3.602",99,28,0,82,372
2019/09/16,10:00:58,883128,915501,"-3.600",99,28,0,82,5557
2019/09/16,10:00:59,883087,915447,"-3.599",100,28,0,82,4280
2019/09/16,10:01:00,883081,915419,"-3.596",100,28,0,82,8108
2019/09/16,10:01:01,883039,915348,"-3.593",100,28,0,82,10224
2019/09/16,10:01:02,883007,915291,"-3.591",100,28,0,82,8872
2019/09/16,10:01:03,883022,915287,"-3.589",99,28,0,82,7352
2019/09/16,10:01:04,883099,915351,"-3.587",99,28,0,82,5947
2019/09/16,10:01:05,883045,915284,"-3.586",99,28,0,82,4148
2019/09/16,10:01:06,883084,915310,"-3.584",99,28,0,82,5425
2019/09/16,10:01:07,883103,915302,"-3.581",99,28,0,82,10415
2019/09/16,10:01:08,883087,915274,"-3.580",99,28,0,82,4294
2019/09/16,10:01:09,883096,915259,"-3.577",100,28,0,82,9059
2019/09/16,10:01:10,882986,915138,"-3.577",100,28,0,82,2604
2019/09/16,10:01:11,883047,915178,"-3.574",100,28,0,82,8647
2019/09/16,10:01:12,883000,915101,"-3.571",99,28,0,82,10642
2019/09/16,10:01:13,883013,915098,"-3.569",99,28,0,82,6197
2019/09/16,10:01:14,883009,915085,"-3.568",99,28,0,82,3331
2019/09/16,10:01:15,883053,915108,"-3.566",99,28,0,82,8501
2019/09/16,10:01:16,883116,915154,"-3.564",99,28,0,82,7255
2019/09/16,10:01:17,882988,914997,"-3.561",99,28,0,82,9163
2019/09/16,10:01:18,883004,914998,"-3.559",99,28,0,82,5861
2019/09/16,10:01:19,882932,914901,"-3.557",99,28,0,82,8425
2019/09/16,10:01:20,882936,914880,"-3.554",99,28,0,82,9461
2019/09/16,10:01:21,882959,914890,"-3.553",99,28,0,82,5205
2019/09/16,10:01:22,882961,914880,"-3.551",99,28,0,82,4542
2019/09/16,10:01:23,882970,914871,"-3.549",99,28,0,82,6895
2019/09/16,10:01:24,883025,914903,"-3.546",99,28,0,82,9402
2019/09/16,10:01:25,883000,914859,"-3.544",99,28,0,82,6810
2019/09/16,10:01:26,882931,914770,"-3.543",99,28,0,82,6589
2019/09/16,10:01:27,882931,914741,"-3.539",99,28,0,82,10913
2019/09/16,10:01:28,882950,914735,"-3.537",99,28,0,82,9666
2019/09/16,10:01:29,882942,914693,"-3.533",99,28,0,82,12687
2019/09/16,10:01:30,882971,914694,"-3.530",99,28,0,82,10930
2019/09/16,10:01:31,882937,914638,"-3.527",99,28,0,82,7820
2019/09/16,10:01:32,882939,914616,"-3.525",99,28,0,82,9060
2019/09/16,10:01:33,882989,914639,"-3.522",99,28,0,82,10837
2019/09/16,10:01:34,882930,914554,"-3.519",99,28,0,82,8990
2019/09/16,10:01:35,882909,914505,"-3.516",99,28,0,82,10257
2019/09/16,10:01:36,882988,914575,"-3.515",99,28,0,82,4452
2019/09/16,10:01:37,883048,914618,"-3.513",99,28,0,82,7206
2019/09/16,10:01:38,882963,914518,"-3.511",100,28,0,82,4457
2019/09/16,10:01:39,882975,914500,"-3.508",100,28,0,82,11340
2019/09/16,10:01:40,882961,914484,"-3.508",99,28,0,82,565
2019/09/16,10:01:41,882888,914392,"-3.506",99,28,0,82,6172
2019/09/16,10:01:42,882851,914327,"-3.503",99,28,0,82,10045
2019/09/16,10:01:43,882923,914382,"-3.501",99,28,0,82,7366
2019/09/16,10:01:44,882959,914404,"-3.499",99,28,0,82,5753
2019/09/16,10:01:45,882932,914343,"-3.496",99,28,0,82,12438
2019/09/16,10:01:46,882898,914291,"-3.494",99,28,0,82,6322
2019/09/16,10:01:47,882925,914290,"-3.491",99,28,0,82,10904
2019/09/16,10:01:48,882898,914213,"-3.485",99,28,0,82,18466
2019/09/16,10:01:49,882952,914223,"-3.480",99,28,0,82,17289
2019/09/16,10:01:50,882967,914186,"-3.475",99,28,0,82,19780
2019/09/16,10:01:51,882920,914092,"-3.470",99,28,0,82,17074
2019/09/16,10:01:52,882976,914098,"-3.464",99,28,0,82,19574
2019/09/16,10:01:53,882948,914039,"-3.461",99,28,0,82,11303
2019/09/16,10:01:54,883025,914089,"-3.457",99,28,0,82,11189
2019/09/16,10:01:55,882976,914007,"-3.454",99,28,0,82,11779
2019/09/16,10:01:56,882998,914008,"-3.452",99,28,0,82,8200
2019/09/16,10:01:57,882994,913993,"-3.450",99,28,0,82,4090
2019/09/16,10:01:58,883011,913987,"-3.448",99,28,0,82,8887
2019/09/16,10:01:59,882924,913879,"-3.446",99,28,0,82,6761
2019/09/16,10:02:00,883010,913952,"-3.444",99,28,0,82,6032
2019/09/16,10:02:01,883022,913939,"-3.441",99,28,0,82,9575
2019/09/16,10:02:02,883001,913908,"-3.440",99,28,0,82,3490
2019/09/16,10:02:03,882945,913851,"-3.440",99,28,0,82,-362
2019/09/16,10:02:04,882948,913819,"-3.437",99,28,0,82,13224
2019/09/16,10:02:05,882979,913831,"-3.434",99,28,0,82,7566
2019/09/16,10:02:06,882962,913795,"-3.432",100,28,0,82,6864
2019/09/16,10:02:07,883002,913814,"-3.430",100,28,0,82,8353
2019/09/16,10:02:08,883051,913846,"-3.428",100,28,0,82,6977
2019/09/16,10:02:09,882958,913706,"-3.423",100,28,0,82,16320
2019/09/16,10:02:10,882896,913607,"-3.419",100,28,0,82,12996
2019/09/16,10:02:11,882974,913661,"-3.416",100,28,0,82,9964
2019/09/16,10:02:12,882983,913631,"-3.412",99,28,0,82,14812
2019/09/16,10:02:13,882993,913613,"-3.409",99,28,0,82,10681
2019/09/16,10:02:14,882999,913577,"-3.404",99,28,0,82,15904
2019/09/16,10:02:15,882986,913529,"-3.401",99,28,0,82,13019
