Sep = ,
"Delimiter = ,"
AethLabs
Device ID = AE51-S2-358-1012
Application version = 2.2.4.0
Flow = 99 ml/min
Timebase = 1 s
Start date = 2019/09/25
Start time = 09:12:00
Original date format = yyyy/MM/dd
Original time format = hh:mm:ss
Flow units = ml/min
PCB temp units = deg C
Battery units = %
BC units = ng/m^3

Date,Time,Ref,Sen,ATN,Flow,PCB temp,Status,Battery,BC
2019/09/25,09:32:39,916979,773447,"17.023",99,32,0,100,17194
2019/09/25,09:32:40,917018,773431,"17.029",99,32,0,100,21762
2019/09/25,09:32:41,917036,773391,"17.036",99,32,0,100,24561
2019/09/25,09:32:42,916961,773276,"17.043",99,32,0,100,23036
2019/09/25,09:32:43,916967,773243,"17.048",99,32,0,100,16944
2019/09/25,09:32:44,916938,773186,"17.052",99,32,0,100,14490
2019/09/25,09:32:45,916967,773183,"17.056",99,32,0,100,12223
2019/09/25,09:32:46,916899,773105,"17.058",99,32,0,100,9200
2019/09/25,09:32:47,916927,773098,"17.062",99,32,0,100,13629
2019/09/25,09:32:48,916891,773052,"17.064",99,32,0,100,6968
2019/09/25,09:32:49,916864,772976,"17.071",99,32,0,100,23708
2019/09/25,09:32:50,916874,772994,"17.070",99,32,0,100,-4262
2019/09/25,09:32:51,916944,773072,"17.067",99,32,0,100,-8454
2019/09/25,09:32:52,917053,773183,"17.065",99,32,0,100,-8505
2019/09/25,09:32:53,916946,773048,"17.071",99,32,0,100,19943
2019/09/25,09:32:54,916879,772910,"17.081",99,32,0,100,36303
2019/09/25,09:32:55,916986,772952,"17.088",99,32,0,100,21465
2019/09/25,09:32:56,916995,772946,"17.089",99,32,0,100,6051
2019/09/25,09:32:57,917071,772933,"17.099",99,32,0,100,34319
2019/09/25,09:32:58,916977,772773,"17.110",99,32,0,100,35980
2019/09/25,09:32:59,916979,772656,"17.125",99,32,0,100,52874
2019/09/25,09:33:00,916903,772459,"17.142",99,32,0,100,59249
2019/09/25,09:33:01,916904,772350,"17.156",99,32,0,100,48954
2019/09/25,09:33:02,916859,772223,"17.168",99,32,0,100,39714
2019/09/25,09:33:03,916813,772106,"17.178",99,32,0,100,34889
2019/09/25,09:33:04,916838,772029,"17.191",99,32,0,100,43719
2019/09/25,09:33:05,916881,771988,"17.201",99,32,0,100,34427
2019/09/25,09:33:06,916896,771911,"17.212",99,32,0,100,39969
2019/09/25,09:33:07,916908,771845,"17.222",99,32,0,100,33940
2019/09/25,09:33:08,916879,771733,"17.234",99,32,0,100,39068
2019/09/25,09:33:09,916941,771717,"17.243",99,32,0,100,30414
2019/09/25,09:33:10,916966,771663,"17.252",99,32,0,100,33474
2019/09/25,09:33:11,916950,771573,"17.262",99,32,0,100,34145
2019/09/25,09:33:12,917014,771541,"17.273",99,32,0,100,38303
2019/09/25,09:33:13,916852,771327,"17.283",99,32,0,100,34675
2019/09/25,09:33:14,916931,771330,"17.292",99,32,0,100,28321
2019/09/25,09:33:15,916876,771256,"17.295",99,32,0,100,12378
2019/09/25,09:33:16,916966,771296,"17.300",99,32,0,100,15936
2019/09/25,09:33:17,916955,771251,"17.304",99,32,0,100,15955
2019/09/25,09:33:18,916900,771166,"17.309",99,32,0,100,17293
2019/09/25,09:33:19,916906,771139,"17.314",99,32,0,100,14305
2019/09/25,09:33:20,916937,771128,"17.318",99,32,0,100,16549
2019/09/25,09:33:21,916951,771100,"17.324",99,32,0,100,17756
2019/09/25,09:33:22,917007,771099,"17.330",99,32,0,100,21469
2019/09/25,09:33:23,917000,771058,"17.334",99,32,0,100,15676
2019/09/25,09:33:24,917042,771052,"17.340",99,32,0,100,18445
2019/09/25,09:33:25,917056,770995,"17.349",99,32,0,100,30704
2019/09/25,09:33:26,917061,770930,"17.358",99,32,0,100,30900
2019/09/25,09:33:27,917065,770856,"17.368",99,32,0,100,34546
2019/09/25,09:33:28,917011,770745,"17.376",99,32,0,100,29302
2019/09/25,09:33:29,917061,770721,"17.385",99,32,0,100,29489
2019/09/25,09:33:30,917103,770692,"17.393",99,32,0,100,28719
2019/09/25,09:33:31,917145,770635,"17.405",99,32,0,100,41226
2019/09/25,09:33:32,917041,770459,"17.417",99,32,0,100,39590
2019/09/25,09:33:33,917098,770441,"17.425",99,32,0,100,29439
2019/09/25,09:33:34,917094,770372,"17.434",99,32,0,100,29330
2019/09/25,09:33:35,917032,770252,"17.442",99,32,0,100,30353
2019/09/25,09:33:36,917049,770210,"17.450",99,32,0,100,25153
2019/09/25,09:33:37,917064,770178,"17.456",99,32,0,100,19933
2019/09/25,09:33:38,916963,770035,"17.463",99,32,0,100,26007
2019/09/25,09:33:39,917025,770013,"17.473",99,32,0,100,33110
2019/09/25,09:33:40,917024,769944,"17.482",99,32,0,100,30473
2019/09/25,09:33:41,916972,769847,"17.489",99,32,0,100,23851
2019/09/25,09:33:42,916972,769788,"17.496",99,32,0,100,26383
2019/09/25,09:33:43,916993,769746,"17.504",99,32,0,100,26666
2019/09/25,09:33:44,916958,769653,"17.512",99,32,0,100,28454
2019/09/25,09:33:45,917050,769670,"17.520",99,32,0,100,26933
2019/09/25,09:33:46,917000,769581,"17.526",99,32,0,100,21039
2019/09/25,09:33:47,917041,769560,"17.533",99,32,0,100,24785
2019/09/25,09:33:48,917088,769530,"17.542",99,32,0,100,31063
2019/09/25,09:33:49,917105,769488,"17.550",99,32,0,100,25170
2019/09/25,09:33:50,917021,769358,"17.557",99,32,0,100,26631
2019/09/25,09:33:51,916956,769247,"17.565",99,32,0,100,25268
2019/09/25,09:33:52,916942,769178,"17.572",99,32,0,100,25623
2019/09/25,09:33:53,916986,769160,"17.579",99,32,0,100,24574
2019/09/25,09:33:54,917062,769166,"17.587",99,32,0,100,25844
2019/09/25,09:33:55,916946,768992,"17.597",99,32,0,100,34337
2019/09/25,09:33:56,916958,768932,"17.606",99,32,0,100,31365
2019/09/25,09:33:57,916919,768835,"17.614",99,32,0,100,28787
2019/09/25,09:33:58,916968,768817,"17.622",99,32,0,100,26455
2019/09/25,09:33:59,917006,768779,"17.631",99,32,0,100,31281
2019/09/25,09:34:00,917016,768714,"17.641",99,32,0,100,32861
2019/09/25,09:34:01,917071,768675,"17.652",99,32,0,100,38111
2019/09/25,09:34:02,916976,768521,"17.661",99,32,0,100,33312
2019/09/25,09:34:03,916963,768428,"17.672",99,32,0,100,36779
2019/09/25,09:34:04,916937,768334,"17.681",99,32,0,100,32352
2019/09/25,09:34:05,916932,768251,"17.692",99,32,0,100,35312
2019/09/25,09:34:06,916893,768149,"17.701",99,32,0,100,31066
2019/09/25,09:34:07,916967,768140,"17.710",99,32,0,100,31815
2019/09/25,09:34:08,917025,768112,"17.720",99,32,0,100,34322
2019/09/25,09:34:09,917046,768060,"17.729",99,32,0,100,31189
2019/09/25,09:34:10,917052,767991,"17.739",99,32,0,100,33179
2019/09/25,09:34:11,917007,767865,"17.750",99,32,0,100,39590
2019/09/25,09:34:12,917026,767800,"17.761",99,32,0,100,36274
2019/09/25,09:34:13,917005,767681,"17.774",99,32,0,100,45474
2019/09/25,09:34:14,916953,767548,"17.786",99,32,0,100,40124
2019/09/25,09:34:15,917025,767545,"17.794",99,32,0,100,28375
2019/09/25,09:34:16,917022,767471,"17.803",99,32,0,100,32064
2019/09/25,09:34:17,917011,767407,"17.810",99,32,0,100,24579
2019/09/25,09:34:18,917121,767455,"17.816",99,32,0,100,19760
2019/09/25,09:34:19,917093,767378,"17.823",99,32,0,100,24030
2019/09/25,09:34:20,917075,767323,"17.828",99,32,0,100,17917
2019/09/25,09:34:21,917124,767328,"17.833",99,32,0,100,16150
2019/09/25,09:34:22,917055,767228,"17.838",99,32,0,100,18965
2019/09/25,09:34:23,917011,767168,"17.841",99,32,0,100,10405
2019/09/25,09:34:24,917036,767149,"17.847",99,32,0,100,17911
2019/09/25,09:34:25,917009,767092,"17.851",99,32,0,100,15443
2019/09/25,09:34:26,917085,767122,"17.855",99,32,0,100,15066
2019/09/25,09:34:27,916993,766995,"17.862",99,32,0,100,22460
2019/09/25,09:34:28,917067,767020,"17.867",99,32,0,100,16558
2019/09/25,09:34:29,917128,767046,"17.870",99,32,0,100,11228
2019/09/25,09:34:30,917181,767070,"17.873",99,32,0,100,9122
2019/09/25,09:34:31,917090,766976,"17.875",99,32,0,100,8031
2019/09/25,09:34:32,917107,766965,"17.878",99,32,0,100,11318
2019/09/25,09:34:33,917216,767045,"17.880",99,32,0,100,5006
2019/09/25,09:34:34,917209,767011,"17.883",99,32,0,100,12632
2019/09/25,09:34:35,917241,767029,"17.885",99,32,0,100,3931
2019/09/25,09:34:36,917204,766978,"17.887",99,32,0,100,9003
2019/09/25,09:34:37,917190,766955,"17.889",99,32,0,100,5069
2019/09/25,09:34:38,917092,766845,"17.892",99,32,0,100,12593
2019/09/25,09:34:39,917058,766789,"17.896",99,32,0,100,12377
2019/09/25,09:34:40,917059,766773,"17.898",99,32,0,100,7558
2019/09/25,09:34:41,917072,766755,"17.902",99,32,0,100,12961
2019/09/25,09:34:42,917078,766734,"17.905",99,32,0,100,11681
2019/09/25,09:34:43,917056,766699,"17.907",99,32,0,100,7456
2019/09/25,09:34:44,917103,766741,"17.907",99,32,0,100,-1215
2019/09/25,09:34:45,917130,766755,"17.908",99,32,0,100,3849
2019/09/25,09:34:46,917102,766709,"17.911",99,32,0,100,10143
2019/09/25,09:34:47,917133,766711,"17.914",99,32,0,100,10738
2019/09/25,09:34:48,917150,766702,"17.917",99,32,0,100,10422
2019/09/25,09:34:49,917217,766722,"17.922",99,32,0,100,16167
2019/09/25,09:34:50,917194,766679,"17.925",99,32,0,100,10674
2019/09/25,09:34:51,917240,766695,"17.928",99,32,0,100,10080
2019/09/25,09:34:52,917167,766603,"17.932",99,32,0,100,13912
2019/09/25,09:34:53,917232,766640,"17.934",99,32,0,100,7781
2019/09/25,09:34:54,917146,766544,"17.937",99,32,0,100,10832
2019/09/25,09:34:55,917193,766566,"17.940",99,32,0,100,7761
2019/09/25,09:34:56,917251,766594,"17.942",99,32,0,100,9194
2019/09/25,09:34:57,917200,766526,"17.946",99,32,0,100,11396
2019/09/25,09:34:58,917219,766522,"17.948",99,32,0,100,8927
2019/09/25,09:34:59,917217,766509,"17.950",99,32,0,100,5088
2019/09/25,09:35:00,917129,766414,"17.953",99,32,0,100,9639
2019/09/25,09:35:01,917186,766446,"17.955",99,32,0,100,7021
2019/09/25,09:35:02,917163,766402,"17.958",99,32,0,100,11130
2019/09/25,09:35:03,917190,766412,"17.959",99,32,0,100,5642
2019/09/25,09:35:04,917195,766404,"17.961",99,32,0,100,5470
2019/09/25,09:35:05,917170,766362,"17.964",99,32,0,100,9482
2019/09/25,09:35:06,917170,766340,"17.967",99,32,0,100,9882
2019/09/25,09:35:07,917235,766372,"17.970",99,32,0,100,10021
2019/09/25,09:35:08,917148,766273,"17.973",99,32,0,100,11819
2019/09/25,09:35:09,917108,766226,"17.975",99,32,0,100,6101
2019/09/25,09:35:10,917198,766276,"17.978",99,32,0,100,11318
2019/09/25,09:35:11,917170,766247,"17.979",99,32,0,100,2519
2019/09/25,09:35:12,917120,766192,"17.981",99,32,0,100,5943
2019/09/25,09:35:13,917117,766167,"17.983",99,32,0,100,10106
2019/09/25,09:35:14,917088,766122,"17.986",99,32,0,100,9334
2019/09/25,09:35:15,917136,766149,"17.988",99,32,0,100,5885
2019/09/25,09:35:16,917120,766123,"17.990",99,32,0,100,5677
2019/09/25,09:35:17,917100,766078,"17.993",99,32,0,100,12713
2019/09/25,09:35:18,917144,766104,"17.995",99,32,0,100,4832
2019/09/25,09:35:19,917169,766105,"17.997",99,32,0,100,8934
2019/09/25,09:35:20,917112,766040,"18.000",99,32,0,100,7814
2019/09/25,09:35:21,917077,765991,"18.002",99,32,0,100,8883
2019/09/25,09:35:22,917088,765984,"18.004",99,32,0,100,7275
2019/09/25,09:35:23,917062,765956,"18.005",99,32,0,100,2824
2019/09/25,09:35:24,917143,765994,"18.009",99,32,0,100,13326
2019/09/25,09:35:25,917032,765868,"18.013",99,32,0,100,14964
2019/09/25,09:35:26,917046,765880,"18.013",99,32,0,100,-138
2019/09/25,09:35:27,917077,765900,"18.014",99,32,0,100,2647
2019/09/25,09:35:28,917016,765834,"18.016",99,32,0,100,6767
2019/09/25,09:35:29,917043,765850,"18.017",99,32,0,100,2944
2019/09/25,09:35:30,917030,765816,"18.020",99,32,0,100,10403
2019/09/25,09:35:31,917012,765789,"18.021",99,32,0,100,5380
2019/09/25,09:35:32,917040,765797,"18.023",99,32,0,100,6915
2019/09/25,09:35:33,917015,765763,"18.025",99,32,0,100,5899
2019/09/25,09:35:34,916979,765707,"18.028",99,32,0,100,11661
2019/09/25,09:35:35,916997,765692,"18.032",99,32,0,100,13501
2019/09/25,09:35:36,917113,765773,"18.034",99,32,0,100,7130
2019/09/25,09:35:37,917092,765739,"18.037",99,32,0,100,7402
2019/09/25,09:35:38,917041,765685,"18.038",99,32,0,100,5133
2019/09/25,09:35:39,917061,765674,"18.042",99,32,0,100,12453
2019/09/25,09:35:40,917085,765670,"18.045",99,32,0,100,10807
2019/09/25,09:35:41,917087,765647,"18.048",99,32,0,100,11092
2019/09/25,09:35:42,917024,765563,"18.052",99,32,0,100,14120
2019/09/25,09:35:43,916993,765516,"18.055",99,32,0,100,9497
2019/09/25,09:35:44,917063,765569,"18.056",99,32,0,100,2445
2019/09/25,09:35:45,917087,765557,"18.060",99,32,0,100,14405
2019/09/25,09:35:46,917002,765467,"18.062",99,32,0,100,8565
2019/09/25,09:35:47,917008,765448,"18.065",99,32,0,100,10797
2019/09/25,09:35:48,917020,765414,"18.071",99,32,0,100,19796
2019/09/25,09:35:49,917058,765425,"18.074",99,32,0,100,9317
2019/09/25,09:35:50,917006,765343,"18.079",99,32,0,100,17361
2019/09/25,09:35:51,917070,765371,"18.082",99,32,0,100,11431
2019/09/25,09:35:52,917066,765340,"18.086",99,32,0,100,12442
2019/09/25,09:35:53,916950,765210,"18.090",99,32,0,100,14932
2019/09/25,09:35:54,917077,765300,"18.092",99,32,0,100,7190
2019/09/25,09:35:55,917042,765244,"18.096",99,32,0,100,12052
2019/09/25,09:35:56,917018,765173,"18.103",99,32,0,100,22931
2019/09/25,09:35:57,917089,765212,"18.105",99,32,0,100,9107
2019/09/25,09:35:58,917014,765093,"18.113",99,32,0,100,25385
2019/09/25,09:35:59,917081,765151,"18.112",99,32,0,100,-945
2019/09/25,09:36:00,917043,765080,"18.117",99,32,0,100,17680
2019/09/25,09:36:01,917111,765094,"18.123",99,32,0,100,19226
2019/09/25,09:36:02,917075,765049,"18.125",99,32,0,100,6735
2019/09/25,09:36:03,917051,765016,"18.127",99,32,0,100,5840
2019/09/25,09:36:04,917044,764972,"18.132",99,32,0,100,17172
2019/09/25,09:36:05,917117,765004,"18.135",99,32,0,100,13002
2019/09/25,09:36:06,917133,764984,"18.140",99,32,0,100,15005
2019/09/25,09:36:07,917065,764867,"18.148",99,32,0,100,27129
2019/09/25,09:36:08,917077,764834,"18.153",99,32,0,100,19357
2019/09/25,09:36:09,917063,764798,"18.156",99,32,0,100,10948
2019/09/25,09:36:10,917032,764741,"18.161",99,32,0,100,14020
2019/09/25,09:36:11,917032,764698,"18.166",99,32,0,100,19357
2019/09/25,09:36:12,917023,764636,"18.173",99,32,0,100,24533
2019/09/25,09:36:13,916957,764501,"18.184",99,32,0,100,36006
2019/09/25,09:36:14,917004,764493,"18.190",99,32,0,100,21246
2019/09/25,09:36:15,917005,764450,"18.196",99,32,0,100,19738
2019/09/25,09:36:16,917023,764408,"18.203",99,32,0,100,25671
2019/09/25,09:36:17,917046,764413,"18.205",99,32,0,100,6382
2019/09/25,09:36:18,917113,764435,"18.209",99,32,0,100,15242
2019/09/25,09:36:19,917096,764382,"18.214",99,32,0,100,17487
2019/09/25,09:36:20,917195,764407,"18.222",99,32,0,100,25900
2019/09/25,09:36:21,917078,764261,"18.228",99,32,0,100,21840
2019/09/25,09:36:22,917106,764253,"18.232",99,32,0,100,14114
2019/09/25,09:36:23,917075,764191,"18.237",99,32,0,100,16292
2019/09/25,09:36:24,917094,764177,"18.241",99,32,0,100,13439
2019/09/25,09:36:25,917154,764205,"18.244",99,32,0,100,9908
2019/09/25,09:36:26,917124,764121,"18.252",99,32,0,100,26580
2019/09/25,09:36:27,917054,764016,"18.258",99,32,0,100,21031
2019/09/25,09:36:28,917111,764021,"18.263",99,32,0,100,19143
2019/09/25,09:36:29,917067,763957,"18.267",99,32,0,100,12321
2019/09/25,09:36:30,917076,763923,"18.272",99,32,0,100,18699
2019/09/25,09:36:31,917099,763927,"18.274",99,32,0,100,6831
2019/09/25,09:36:32,917057,763856,"18.279",99,32,0,100,16230
2019/09/25,09:36:33,917122,763900,"18.280",99,32,0,100,4570
2019/09/25,09:36:34,917054,763829,"18.282",99,32,0,100,6472
2019/09/25,09:36:35,917109,763853,"18.285",99,32,0,100,9829
2019/09/25,09:36:36,917082,763791,"18.290",99,32,0,100,17808
2019/09/25,09:36:37,917108,763756,"18.298",99,32,0,100,25534
2019/09/25,09:36:38,917103,763722,"18.302",99,32,0,100,13448
2019/09/25,09:36:39,917103,763677,"18.307",99,32,0,100,20284
2019/09/25,09:36:40,917100,763632,"18.313",99,32,0,100,19159
2019/09/25,09:36:41,917091,763589,"18.318",99,32,0,100,16007
2019/09/25,09:36:42,917052,763526,"18.322",99,32,0,100,13763
2019/09/25,09:36:43,917082,763517,"18.326",99,32,0,100,15319
2019/09/25,09:36:44,917032,763441,"18.331",99,32,0,100,15499
2019/09/25,09:36:45,917050,763433,"18.334",99,32,0,100,10364
2019/09/25,09:36:46,917097,763432,"18.339",99,32,0,100,18093
2019/09/25,09:36:47,917105,763409,"18.343",99,32,0,100,13374
2019/09/25,09:36:48,917082,763359,"18.347",99,32,0,100,13914
2019/09/25,09:36:49,917052,763301,"18.351",99,32,0,100,14895
2019/09/25,09:36:50,917088,763298,"18.355",99,32,0,100,14866
2019/09/25,09:36:51,917052,763256,"18.357",99,32,0,100,5429
2019/09/25,09:36:52,917126,763280,"18.362",99,32,0,100,16953
2019/09/25,09:36:53,917134,763261,"18.365",99,32,0,100,11572
2019/09/25,09:36:54,917102,763200,"18.370",99,32,0,100,15502
2019/09/25,09:36:55,917108,763179,"18.373",99,32,0,100,11724
2019/09/25,09:36:56,917106,763146,"18.377",99,32,0,100,14135
2019/09/25,09:36:57,917051,763072,"18.381",99,32,0,100,12737
2019/09/25,09:36:58,917099,763093,"18.384",99,32,0,100,8544
2019/09/25,09:36:59,917043,763019,"18.387",99,32,0,100,12363
2019/09/25,09:37:00,917065,763004,"18.392",99,32,0,100,15026
2019/09/25,09:37:01,917029,762949,"18.395",99,32,0,100,11301
2019/09/25,09:37:02,917077,762961,"18.398",99,32,0,100,12604
2019/09/25,09:37:03,917072,762921,"18.403",99,32,0,100,16171
2019/09/25,09:37:04,917058,762891,"18.406",99,32,0,100,8282
2019/09/25,09:37:05,917082,762872,"18.411",99,32,0,100,17582
2019/09/25,09:37:06,916996,762771,"18.415",99,32,0,100,13296
2019/09/25,09:37:07,916988,762739,"18.418",99,32,0,100,11439
2019/09/25,09:37:08,917019,762737,"18.421",99,32,0,100,12540
2019/09/25,09:37:09,917031,762708,"18.427",99,32,0,100,17593
2019/09/25,09:37:10,917023,762675,"18.430",99,32,0,100,11892
2019/09/25,09:37:11,917054,762656,"18.436",99,32,0,100,20213
2019/09/25,09:37:12,917062,762644,"18.438",99,32,0,100,8420
2019/09/25,09:37:13,917068,762614,"18.443",99,32,0,100,15794
2019/09/25,09:37:14,917067,762587,"18.446",99,32,0,100,11813
2019/09/25,09:37:15,916982,762478,"18.451",99,32,0,100,17299
2019/09/25,09:37:16,917048,762517,"18.454",99,32,0,100,7169
2019/09/25,09:37:17,917049,762479,"18.459",99,32,0,100,17531
2019/09/25,09:37:18,917037,762422,"18.465",99,32,0,100,21231
2019/09/25,09:37:19,917079,762427,"18.469",99,32,0,100,13508
2019/09/25,09:37:20,917143,762454,"18.472",99,32,0,100,11832
2019/09/25,09:37:21,917044,762341,"18.476",99,32,0,100,13862
2019/09/25,09:37:22,917027,762295,"18.480",99,32,0,100,14391
2019/09/25,09:37:23,917037,762272,"18.484",99,32,0,100,14141
2019/09/25,09:37:24,917011,762226,"18.488",99,32,0,100,11014
2019/09/25,09:37:25,917096,762262,"18.492",99,32,0,100,15649
2019/09/25,09:37:26,917031,762186,"18.495",99,32,0,100,9924
2019/09/25,09:37:27,917031,762154,"18.499",99,32,0,100,14453
2019/09/25,09:37:28,916941,762035,"18.505",99,32,0,100,19966
2019/09/25,09:37:29,916998,762063,"18.508",99,32,0,100,8750
2019/09/25,09:37:30,917071,762087,"18.512",99,32,0,100,16562
2019/09/25,09:37:31,917044,762032,"18.517",99,32,0,100,14710
2019/09/25,09:37:32,917059,762016,"18.520",99,32,0,100,12859
2019/09/25,09:37:33,917099,762016,"18.525",99,32,0,100,15015
2019/09/25,09:37:34,917087,761973,"18.529",99,32,0,100,14922
2019/09/25,09:37:35,917016,761883,"18.533",99,32,0,100,14010
2019/09/25,09:37:36,917001,761840,"18.537",99,32,0,100,13798
2019/09/25,09:37:37,917029,761833,"18.541",99,32,0,100,13674
2019/09/25,09:37:38,917082,761851,"18.545",99,32,0,100,11762
2019/09/25,09:37:39,917088,761824,"18.549",99,32,0,100,14452
2019/09/25,09:37:40,917112,761817,"18.552",99,32,0,100,12172
2019/09/25,09:37:41,917120,761791,"18.557",99,32,0,100,14752
2019/09/25,09:37:42,917072,761719,"18.561",99,32,0,100,14520
2019/09/25,09:37:43,917040,761658,"18.565",99,32,0,100,15557
2019/09/25,09:37:44,917143,761716,"18.569",99,32,0,100,12449
2019/09/25,09:37:45,917140,761685,"18.573",99,32,0,100,12884
2019/09/25,09:37:46,917169,761679,"18.577",99,32,0,100,13596
2019/09/25,09:37:47,917091,761586,"18.580",99,32,0,100,12757
2019/09/25,09:37:48,917024,761501,"18.584",99,32,0,100,13272
2019/09/25,09:37:49,917074,761511,"18.588",99,32,0,100,14248
2019/09/25,09:37:50,917135,761527,"18.593",99,32,0,100,15664
2019/09/25,09:37:51,917131,761496,"18.597",99,32,0,100,12512
2019/09/25,09:37:52,917091,761426,"18.601",99,32,0,100,16631
2019/09/25,09:37:53,917090,761399,"18.605",99,32,0,100,11832
2019/09/25,09:37:54,917091,761368,"18.609",99,32,0,100,14391
2019/09/25,09:37:55,917117,761367,"18.612",99,32,0,100,10211
2019/09/25,09:37:56,917121,761346,"18.615",99,32,0,100,10996
2019/09/25,09:37:57,917064,761266,"18.619",99,32,0,100,14778
2019/09/25,09:37:58,917096,761264,"18.623",99,32,0,100,12916
2019/09/25,09:37:59,917071,761222,"18.626",99,32,0,100,9609
2019/09/25,09:38:00,917099,761201,"18.632",99,32,0,100,20007
2019/09/25,09:38:01,917006,761098,"18.635",99,32,0,100,11673
2019/09/25,09:38:02,916919,760987,"18.640",99,32,0,100,17547
2019/09/25,09:38:03,916957,760997,"18.643",99,32,0,100,9743
2019/09/25,09:38:04,916967,760975,"18.647",99,32,0,100,13706
2019/09/25,09:38:05,916866,760847,"18.653",99,32,0,100,19989
2019/09/25,09:38:06,916917,760864,"18.656",99,32,0,100,11456
2019/09/25,09:38:07,917046,760951,"18.659",99,32,0,100,9068
2019/09/25,09:38:08,916956,760839,"18.664",99,32,0,100,16885
2019/09/25,09:38:09,916937,760768,"18.671",99,32,0,100,24992
2019/09/25,09:38:10,916985,760747,"18.679",99,32,0,100,27522
2019/09/25,09:38:11,916926,760619,"18.689",99,32,0,100,35776
2019/09/25,09:38:12,917021,760617,"18.700",99,32,0,100,36569
2019/09/25,09:38:13,917040,760593,"18.705",99,32,0,100,17995
2019/09/25,09:38:14,917017,760558,"18.707",99,32,0,100,7207
2019/09/25,09:38:15,917062,760580,"18.709",99,32,0,100,6935
2019/09/25,09:38:16,917081,760560,"18.714",99,32,0,100,16184
2019/09/25,09:38:17,917152,760564,"18.721",99,32,0,100,24840
2019/09/25,09:38:18,917121,760491,"18.728",99,32,0,100,21407
2019/09/25,09:38:19,917072,760388,"18.736",99,32,0,100,28234
2019/09/25,09:38:20,917071,760288,"18.749",99,32,0,100,44900
2019/09/25,09:38:21,917057,760206,"18.758",99,32,0,100,31875
2019/09/25,09:38:22,917103,760169,"18.768",99,32,0,100,34022
2019/09/25,09:38:23,917072,760074,"18.777",99,32,0,100,31387
2019/09/25,09:38:24,917030,759970,"18.786",99,32,0,100,31340
2019/09/25,09:38:25,917029,759923,"18.792",99,32,0,100,20915
2019/09/25,09:38:26,916946,759836,"18.795",99,32,0,100,8254
2019/09/25,09:38:27,917025,759827,"18.804",99,32,0,100,33735
2019/09/25,09:38:28,917016,759756,"18.813",99,32,0,100,28790
2019/09/25,09:38:29,916961,759647,"18.821",99,32,0,100,28744
2019/09/25,09:38:30,916927,759527,"18.833",99,32,0,100,41619
2019/09/25,09:38:31,916925,759457,"18.842",99,32,0,100,30977
2019/09/25,09:38:32,917034,759502,"18.848",99,32,0,100,20523
2019/09/25,09:38:33,916993,759437,"18.852",99,32,0,100,14071
2019/09/25,09:38:34,916980,759391,"18.857",99,32,0,100,15972
2019/09/25,09:38:35,917039,759402,"18.862",99,32,0,100,17162
2019/09/25,09:38:36,916959,759306,"18.866",99,32,0,100,13488
2019/09/25,09:38:37,917045,759342,"18.870",99,32,0,100,15964
2019/09/25,09:38:38,916920,759202,"18.875",99,32,0,100,16548
2019/09/25,09:38:39,917002,759241,"18.879",99,32,0,100,13101
2019/09/25,09:38:40,917003,759212,"18.883",99,32,0,100,13524
2019/09/25,09:38:41,916941,759117,"18.889",99,32,0,100,19802
2019/09/25,09:38:42,916955,759097,"18.893",99,32,0,100,14326
2019/09/25,09:38:43,916955,759062,"18.897",99,32,0,100,15872
2019/09/25,09:38:44,916967,759027,"18.903",99,32,0,100,20378
2019/09/25,09:38:45,916996,759018,"18.908",99,32,0,100,14969
2019/09/25,09:38:46,917072,759052,"18.912",99,32,0,100,13109
2019/09/25,09:38:47,916982,758939,"18.917",99,32,0,100,17466
2019/09/25,09:38:48,916960,758888,"18.921",99,32,0,100,14874
2019/09/25,09:38:49,917013,758894,"18.926",99,32,0,100,17175
2019/09/25,09:38:50,916970,758824,"18.930",99,32,0,100,15612
2019/09/25,09:38:51,916924,758754,"18.935",99,32,0,100,14488
2019/09/25,09:38:52,916944,758734,"18.940",99,32,0,100,16583
2019/09/25,09:38:53,916990,758735,"18.944",99,32,0,100,16815
2019/09/25,09:38:54,916992,758715,"18.947",99,32,0,100,9825
2019/09/25,09:38:55,916960,758649,"18.952",99,32,0,100,17934
2019/09/25,09:38:56,916928,758585,"18.957",99,32,0,100,17028
2019/09/25,09:38:57,916918,758544,"18.962",99,32,0,100,14852
2019/09/25,09:38:58,916946,758531,"18.966",99,32,0,100,16412
2019/09/25,09:38:59,916942,758491,"18.971",99,32,0,100,16652
2019/09/25,09:39:00,916905,758424,"18.976",99,32,0,100,16518
2019/09/25,09:39:01,916964,758421,"18.983",99,32,0,100,23512
2019/09/25,09:39:02,916919,758347,"18.988",99,32,0,100,16696
2019/09/25,09:39:03,916973,758347,"18.994",99,32,0,100,20273
2019/09/25,09:39:04,916978,758310,"18.999",99,32,0,100,18673
2019/09/25,09:39:05,916933,758224,"19.006",99,32,0,100,22149
2019/09/25,09:39:06,916945,758173,"19.014",99,32,0,100,27660
2019/09/25,09:39:07,916984,758143,"19.022",99,32,0,100,28263
2019/09/25,09:39:08,916940,758058,"19.028",99,32,0,100,22079
2019/09/25,09:39:09,916988,758039,"19.036",99,32,0,100,26648
2019/09/25,09:39:10,916915,757899,"19.046",99,32,0,100,36177
2019/09/25,09:39:11,916934,757828,"19.058",99,32,0,100,39383
2019/09/25,09:39:12,916957,757778,"19.067",99,32,0,100,31348
